Peak (ms),Timestamp (ms),Est Tau (ms),Rise Time (ms),Rise Rate (pA/ms),Amplitude (pA),Fit Amplitude (pA),Fit Tau (ms),Amp Offset (pA),Start (ms),IEI (ms),Acquisition,Holding Current (pA)
3946.7,33946.7,3.822918079592637,1.6,5.50657591448009,8.810521463168143,-6.68805809582225,3.9241067934120033,0.7031135866423022,39424,58.40000000000009,4,-42.696650397328725
4005.1,34005.1,4.875964223397022,1.8,15.73746295303871,28.32743331546968,-28.664758046319058,3.983223710973396,0.16618903530949644,40008,44.30000000000018,4,-42.696650397328725
4049.4,34049.4,1.302096561477083,1.4,3.0450028607560093,4.263004005058413,-5.185076738221209,0.9350612773959962,0.5537289718353401,40451,108.29999999999973,4,-42.696650397328725
4157.7,34157.7,2.0159634178962733,1.4,10.604365961300575,14.846112345820803,-13.02360689267682,0.9750303806831221,-0.5986662271844065,41535,12.400000000000546,4,-42.696650397328725
4170.1,34170.1,4.137318618948484,2.2,2.986139180430648,6.569506196947426,-7.270487363636631,3.1767295862587837,0.8092604488003179,41654,72.0,4,-42.696650397328725
4242.1,34242.1,9.311168774357792,2.0,2.676309640187542,5.352619280375084,-6.9217529680951015,47.22192670923439,4.438580799202158,42376,67.59999999999945,4,-42.696650397328725
4309.7,34309.7,2.3605407557348372,1.7,9.361565564165389,15.91466145908116,-13.54432083122131,3.1259309957324812,1.2472683622291485,43053,159.10000000000036,4,-42.696650397328725
4468.8,34468.8,2.574116121826228,1.6,16.727221654188543,26.76355464670167,-24.9510344491837,2.0501990501923695,0.7824311561090336,44645,72.09999999999945,4,-42.696650397328725
4540.9,34540.9,2.327792432800197,1.9,5.768563813684773,10.960271246001069,-10.312339019701138,1.5954534570107457,1.2490904374192915,45366,28.900000000000546,4,-42.696650397328725
4569.8,34569.8,3.822161250471254,1.5,16.77674417005053,25.165116255075795,-21.59187000479406,1.9839544007156287,-1.915573280524586,45655,24.5,4,-42.696650397328725
4594.3,34594.3,2.8198878992989194,1.4,21.01335652106644,29.418699129493017,-27.642888760052394,2.8134539931859854,1.4403033827264438,45900,271.39999999999964,4,-42.696650397328725
4865.7,34865.7,4.464419372806151,1.9,15.229213315761028,28.93550529994595,-28.277224382464503,3.2764263492780605,-3.2238157664624865,48613,19.800000000000182,4,-42.696650397328725
4885.5,34885.5,4.046415201413038,2.3,4.178357818208389,9.610222981879295,-10.467262170370883,3.540535516643563,-0.5526524803817032,48809,130.69999999999982,4,-42.696650397328725
5016.2,35016.2,0.930171643342328,1.4,3.3898118043841476,4.745736526137806,-5.382331578764139,1.0832204120796578,0.5045840072304878,50118,32.100000000000364,4,-42.696650397328725
5048.3,35048.3,5.81801322424144,2.9,6.197485492007757,17.972707926822494,-20.57623651408721,4.918207357153089,0.8879837375668862,50436,32.899999999999636,4,-42.696650397328725
5081.2,35081.2,2.006295437244262,3.0,3.6806601331637006,11.041980399491102,-11.332959231569335,2.609291530228244,0.8981378480638207,50764,156.69999999999982,4,-42.696650397328725
5237.9,35237.9,2.1701640865037914,1.6,22.49679591704396,35.99487346727034,-37.84669627918145,1.7424244051078033,1.1275647888612017,52336,146.40000000000055,4,-42.696650397328725
5384.3,35384.3,5.0570304640241375,2.1,7.989642264468789,16.778248755384457,-16.42653803158494,4.130545248502155,0.6674206502408573,53798,216.19999999999982,4,-42.696650397328725
5600.5,35600.5,3.8054989952339384,1.5,20.321665656454968,30.482498484682452,-29.383212028496217,2.9381371403695136,-0.00037402471843312645,55963,58.0,4,-42.696650397328725
5658.5,35658.5,2.3344207423950136,1.7,23.726564455772802,40.335159574813765,-42.371085355083686,2.4327947946905524,0.11473271980172357,56541,49.600000000000364,4,-42.696650397328725
5708.1,35708.1,4.994617101688346,1.6,12.010426623643486,19.21668259782958,-19.523219223308605,4.351459573336503,1.5908853114932997,57038,28.599999999999454,4,-42.696650397328725
5736.7,35736.7,4.08861497042235,1.5,16.184674299036203,24.277011448554305,-24.045302193455615,2.9416035137887797,0.15877110091902086,57325,170.5,4,-42.696650397328725
5907.2,35907.2,4.714892963263265,1.8,7.62264831192142,13.720766961458557,-13.514867393509347,4.535599535494739,0.8060145164278968,59028,147.60000000000036,4,-42.696650397328725
6054.8,36054.8,4.202369893051218,3.0,2.1646147074861357,6.493844122458407,-4.243266609854143,3.250011728194859,0.6645469969913052,60500,154.89999999999964,4,-42.696650397328725
6209.7,36209.7,3.217178946774948,1.6,27.25170266997074,43.602724271953186,-39.812025440985046,2.489244815539504,0.19344095877844622,62054,32.900000000000546,4,-42.696650397328725
6242.6,36242.6,3.0133689441856406,2.3,7.094664772203922,16.31772897606902,-16.99154986955436,2.3710220493870935,1.1831205534993436,62382,63.5,4,-42.696650397328725
6306.1,36306.1,1.6821614901622524,1.5,19.698166169394153,29.547249254091227,-40.93337805420106,1.9870292652405521,-1.9891479097560378,63018,19.399999999999636,4,-42.696650397328725
6325.5,36325.5,6.341174883095664,1.8,10.332568730871788,18.598623715569218,-14.176491938960709,3.879535018956056,1.2306164319748383,63211,226.10000000000036,4,-42.696650397328725
6551.6,36551.6,6.997270156652666,3.1,2.1473731487606176,6.656856761157915,-3.743016710484347,1.4340778294705057,-0.4773622823890097,65460,243.39999999999964,4,-42.696650397328725
6795.0,36795.0,3.134688101589563,1.7,14.59878045826486,24.81792677905026,-25.57337911916301,2.7095147324174356,-0.930574718604802,67907,59.399999999999636,4,-42.696650397328725
6854.4,36854.4,2.796822647820227,1.5,10.043793196598546,15.06568979489782,-15.206826133883494,2.5245615720113865,0.6452349619185399,68501,165.80000000000018,4,-42.696650397328725
7020.2,37020.2,1.367595993311261,1.6,4.920100317657199,7.872160508251518,-9.208063731151386,1.200842409048522,1.256460574711443,70159,43.80000000000018,4,-42.696650397328725
7064.0,37064.0,2.796396288598771,1.8,9.776105547977563,17.596989986359613,-16.298449960600607,2.6937631721625874,1.2891734841624192,70596,51.899999999999636,4,-42.696650397328725
7115.9,37115.9,2.584529946073599,1.6,5.139518292326126,8.223229267721802,-8.232504628071192,2.7769490423726846,1.3110879675414433,71118,122.10000000000036,4,-42.696650397328725
7238.0,37238.0,4.116685792733915,1.4,7.272924909928246,10.182094873899544,-10.118534223724255,6.661570171624343,2.1586828378845664,72339,176.39999999999964,4,-42.696650397328725
7414.4,37414.4,3.2911287939554312,1.4,4.177720115721209,5.848808162009693,-7.796355186286687,2.917369315247677,0.829175845227821,74103,433.8000000000002,4,-42.696650397328725
7848.2,37848.2,4.414621658834221,1.8,10.362824440793757,18.653083993428762,-17.5503975651333,4.190924550964655,0.28582394811672795,78439,80.69999999999982,4,-42.696650397328725
7928.9,37928.9,3.929340739568579,2.8,3.2480865583972114,9.094642363512191,-6.896637845218432,1.5485663583092062,-0.26174589660850006,79243,26.200000000000728,4,-42.696650397328725
7955.1,37955.1,1.2717220543985603,1.9,2.4065146853050674,4.572377902079628,-5.059323491952349,0.7369985256810185,0.7711349821348112,79508,116.79999999999927,4,-42.696650397328725
8071.9,38071.9,7.83133365920221,1.6,10.782456651613193,17.25193064258111,-16.764024936027216,9.442707438101017,2.273759597689587,80675,57.600000000000364,4,-42.696650397328725
8129.5,38129.5,3.843054950184887,2.7,6.509329612615703,17.5751899540624,-14.094542070211665,1.7542669640928816,-4.960660304221444,81247,12.0,4,-42.696650397328725
8141.5,38141.5,2.9561033196907376,1.8,11.473576965277987,20.652438537500377,-22.157477770463423,1.8961535071111548,-2.5481639546337096,81372,14.5,4,-42.696650397328725
8156.0,38156.0,2.694315477547934,1.6,17.650874710074326,28.241399536118927,-26.594444647527464,2.362453793546098,1.1297088401028472,81516,325.60000000000036,4,-42.696650397328725
8481.6,38481.6,5.215643715963234,3.1,3.148812495594571,9.76131873634317,-9.923621326938836,3.6772939831381275,1.1069078405227766,84767,55.29999999999927,4,-42.696650397328725
8536.9,38536.9,3.2859894104039995,1.8,10.355969417483232,18.640744951469816,-20.40563157897017,2.6859877509178105,1.374116842598221,85326,50.30000000000109,4,-42.696650397328725
8587.2,38587.2,2.8224130620568757,2.2,4.6218203043385175,10.16800466954474,-8.475875278742487,1.3975911195779336,-1.043895147908976,85827,27.099999999998545,4,-42.696650397328725
8614.3,38614.3,3.116823889959778,1.5,30.703816710286546,46.05572506542982,-39.01478738422352,2.076153919166546,-1.7530667144004168,86100,18.700000000000728,4,-42.696650397328725
8633.0,38633.0,8.000294473717805,2.7,3.740465903104749,10.099257938382824,-8.938756413173907,6.579989290604966,1.8606103362478568,86282,57.0,4,-42.696650397328725
8690.0,38690.0,2.1901478564788706,1.6,13.314537173795108,21.303259478072174,-21.336216598540336,2.112619698182599,0.15070539987530174,86857,52.29999999999927,4,-42.696650397328725
8742.3,38742.3,2.4806250440422444,1.5,54.74775895909706,82.12163843864559,-74.13996662120194,2.3328177049512493,0.18693416193568232,87381,151.8000000000011,4,-42.696650397328725
8894.1,38894.1,5.570906230907712,1.6,11.780940452220037,18.84950472355206,-16.86103520451956,4.983451403124029,2.023062086965791,88898,299.89999999999964,4,-42.696650397328725
9194.0,39194.0,2.1279596448875964,2.1,5.014790660619624,10.531060387301212,-27.312276570292802,3.3021930649961133,-0.35087645035867226,91895,42.20000000000073,4,-42.696650397328725
9236.2,39236.2,4.163645606058708,1.6,8.574048373922295,13.718477398275674,-12.489666108802968,2.6460787361804115,-0.9907784325658824,92319,20.599999999998545,4,-42.696650397328725
9256.8,39256.8,3.174600212078076,3.7,1.4974429906003974,5.540539065221471,-5.118592661609181,2.9819487332454453,0.5707137781741499,92512,189.70000000000073,4,-42.696650397328725
9446.5,39446.5,3.5160030318176725,1.7,5.972604128061431,10.153427017704432,-7.706311605658591,3.2674148076554825,-0.0968768170432894,94421,111.89999999999964,4,-42.696650397328725
9558.4,39558.4,2.029862120910548,1.5,30.050134852217496,45.075202278326245,-38.64696255854684,2.2826005228699273,0.336100387474659,95541,28.5,4,-42.696650397328725
9586.9,39586.9,3.186882134099142,3.1,1.8687348079565396,5.793077904665273,-21343.63925321181,86479.58989993465,21337.6802227854,95820,10.700000000000728,4,-42.696650397328725
9597.6,39597.6,1.737296536845679,1.5,12.500893875668355,18.751340813502534,-19.59434190543821,1.7834330694615659,0.44661338758852853,95933,58.69999999999891,4,-42.696650397328725
9656.3,39656.3,5.0266938483269765,1.7,9.65571853358329,16.414721507091592,-12.1423218103442,4.4940220402903215,-0.01747720614864345,96520,84.40000000000146,4,-42.696650397328725
9740.7,39740.7,2.6828866950818338,2.0,15.646661232139962,31.293322464279925,-28.284572292998885,2.0243131891973785,-1.7929727379349492,97363,16.19999999999891,4,-42.696650397328725
9756.9,39756.9,3.261659948430315,1.7,6.201726182211645,10.542934509759796,-11.260951414618171,2.4274275350109424,0.16157417986427378,97525,98.20000000000073,4,-42.696650397328725
9855.1,39855.1,2.2131733032962075,2.2,4.037643511727928,8.882815725801441,-5.409256321282042,0.4394159768519599,-4.100734472354305,98505,19.0,4,-42.696650397328725
9874.1,39874.1,6.339836676444975,1.5,19.102589551351077,28.653884327026613,-22.814764484465133,6.307945275663226,1.3822794985026918,98697,46.29999999999927,4,-42.696650397328725
9920.4,39920.4,3.0610069288959494,2.9,2.568831312969444,7.449610807611387,-7.118285650700179,2.006701808980554,0.38341066891540043,99152,0.0,4,-42.696650397328725
122.3,40122.3,2.202581845292184,1.5,28.35557133760855,42.53335700641282,-43.87488083245687,2.4399937263509237,-0.6194399097680925,1180,165.3,5,-41.964999056881545
287.6,40287.6,5.504238422139224,1.7,13.413158285469866,22.80236908529877,-23.646565651282597,4.2470285325543795,0.534617369882973,2833,85.09999999999997,5,-41.964999056881545
372.7,40372.7,3.548785446932425,1.7,23.319190510394016,39.642623867669826,-37.51471077765302,3.1558796572602064,0.439210771963886,3684,71.90000000000003,5,-41.964999056881545
444.6,40444.6,2.054204165331521,1.6,13.024208078883195,20.838732926213112,-33.05396617291775,3.708775675397016,0.31022566680722713,4403,12.599999999999966,5,-41.964999056881545
457.2,40457.2,0.9934411657202873,2.2,1.9100347946706153,4.202076548275354,-4.6217736008657235,1.9230165392860843,0.8890951140371889,4524,427.59999999999997,5,-41.964999056881545
884.8,40884.8,3.9895130950671955,3.0,2.2062058616418363,6.618617584925509,-2.217737681687579e-06,0.0031324104155585827,-5.048669316597612,8794,19.700000000000045,5,-41.964999056881545
904.5,40904.5,3.067480324010103,1.6,23.332163675973625,37.3314618815578,-36.08268387933453,3.18920240113902,0.14075088631687765,9002,1011.8,5,-41.964999056881545
1916.3,41916.3,3.6465909734837623,1.6,6.279897462040551,10.047835939264882,-11.435177805688342,3.3148072988450896,1.291273374525259,19120,181.89999999999986,5,-41.964999056881545
2098.2,42098.2,1.6117266474506322,1.4,26.468261841130857,37.0555665775832,-36.52506418193992,1.3221509146412618,1.1819467805433197,20939,86.80000000000018,5,-41.964999056881545
2185.0,42185.0,1.548160105611896,1.9,2.3203743124309053,4.4087111936187195,-5.3323443214920605,1.2635465810214186,0.4695814759532847,21807,385.0,5,-41.964999056881545
2570.0,42570.0,2.777872627157558,2.9,2.4227980250472876,7.026114272637134,-7.180170314649098,2.472076541928804,0.27810143287711925,25650,69.30000000000018,5,-41.964999056881545
2639.3,42639.3,7.042756564106457,2.4,5.697891120138192,13.674938688331661,-14.181009132536484,5.394279422358524,0.500313195804549,26345,50.19999999999982,5,-41.964999056881545
2689.5,42689.5,1.256400995993681,1.9,3.240598284255204,6.157136740084888,-6.160026476776315,1.0882086404059956,0.3252060824275675,26851,138.69999999999982,5,-41.964999056881545
2828.2,42828.2,1.2521225008451438,1.6,2.505266123175146,4.008425797080234,-4.868594621971526,0.8646966411196605,0.45432002443175834,28239,52.90000000000009,5,-41.964999056881545
2881.1,42881.1,2.8601867341476463,1.5,39.67225755020273,59.508386325304095,-54.35854024229932,2.2799440523393697,-0.6191242904127192,28767,149.0999999999999,5,-41.964999056881545
3030.2,43030.2,2.7805837995947513,1.6,20.20833078263502,32.33332925221603,-29.752898986958545,2.8076442822202563,0.451049473116773,30259,139.30000000000018,5,-41.964999056881545
3169.5,43169.5,5.1277152977236256,3.2,2.887841120018788,9.241091584060122,-8.707090152215777,4.947025975291339,1.0457799342862717,31645,153.9000000000001,5,-41.964999056881545
3323.4,43323.4,1.9708518251230998,1.4,17.265211686090318,24.171296360526444,-22.509517396245798,1.654147366309926,0.5974357691357791,33191,89.29999999999973,5,-41.964999056881545
3412.7,43412.7,4.029770628504775,2.4,9.010893539849855,21.62614449563965,-24.05053603091111,3.604413466192388,1.6323056355694094,34081,126.90000000000009,5,-41.964999056881545
3539.6,43539.6,1.8247034782914853,3.0,2.026785964347082,6.080357893041246,-5.349553406519738,0.9179275064063046,1.1337192434031131,35348,156.0999999999999,5,-41.964999056881545
3695.7,43695.7,4.936966833860788,1.7,12.435056239458707,21.1395956070798,-19.583816845459538,4.634313892104221,-0.8015600835239307,36915,73.80000000000018,5,-41.964999056881545
3769.5,43769.5,2.9374308234109776,1.6,24.5985189561046,39.35763032976736,-37.288232729844424,2.001624383984263,-2.719015149335116,37653,15.300000000000182,5,-41.964999056881545
3784.8,43784.8,5.879791117350396,2.0,5.3368427951942765,10.673685590388553,-12.751797575163083,4.135891456174008,0.2921419296355508,37805,94.89999999999964,5,-41.964999056881545
3879.7,43879.7,4.399081546875095,1.9,12.859426275000782,24.432909922501484,-23.824682182577163,2.936122512015339,-0.5643202852300894,38753,23.800000000000182,5,-41.964999056881545
3903.5,43903.5,8.62743787702857,2.6,3.14916400481605,8.18782641252173,-6.084790317347312,5.131576667302367,1.3370487345337914,38986,70.59999999999991,5,-41.964999056881545
3974.1,43974.1,2.352981075086427,1.5,6.6088400326496455,9.913260048974468,-9.820541525082326,1.8300074874656682,0.6474013288953686,39699,120.30000000000018,5,-41.964999056881545
4094.4,44094.4,2.670450327220897,1.4,4.9079041059302755,6.871065748302385,-5.157392565948101,2.1944346385624423,0.27888182223763913,40903,241.29999999999973,5,-41.964999056881545
4335.7,44335.7,6.419912257463148,2.5,3.6357357054122703,9.089339263530675,-7.238669646372087,2.9461946656909843,-0.16522962870134306,43308,46.900000000000546,5,-41.964999056881545
4382.6,44382.6,1.2951594046513493,2.6,1.8776109616121888,4.881788500191691,-3.5910037075247403,1.0798957218130714,0.11679779159040826,43777,232.69999999999982,5,-41.964999056881545
4615.3,44615.3,7.264638232173456,2.9,5.811625439936035,16.8537137758145,-16.712535522176047,5.538165831097413,0.508783895580669,46101,34.69999999999982,5,-41.964999056881545
4650.0,44650.0,6.130604248455347,1.8,7.064948745215979,12.716907741388763,-15.669203743550243,6.769173361897121,1.7788268817761934,46457,104.60000000000036,5,-41.964999056881545
4754.6,44754.6,4.671569154144526,1.8,13.911754828219344,25.04115869079482,-26.645157302290006,6.0895608432485435,0.6962341795992789,47503,35.69999999999982,5,-41.964999056881545
4790.3,44790.3,1.5239366347865144,1.5,35.65364803767928,53.48047205651892,-53.68928115646195,1.2949900461504933,-0.5925337301218495,47860,191.0,5,-41.964999056881545
4981.3,44981.3,1.8127228701865534,1.6,5.602994891813676,8.964791826901882,-8.696693219612504,1.8637657025527201,0.571059250119872,49770,174.69999999999982,5,-41.964999056881545
5156.0,45156.0,1.8802746234934602,1.6,12.757690965002848,20.412305544004557,-18.372294935109547,2.1765493535750378,-0.7722684427737329,51517,49.80000000000018,5,-41.964999056881545
5205.8,45205.8,2.6118955043268217,1.6,32.75787842920876,52.41260548673402,-51.20876246240759,2.578477782285008,-0.04378186811038128,52015,294.6999999999998,5,-41.964999056881545
5500.5,45500.5,4.7006423243568864,3.2,1.75023660359364,5.600757131499648,-5.47389894522358,3.317128446798935,1.0746940966935712,54956,240.30000000000018,5,-41.964999056881545
5740.8,45740.8,4.7535678864027435,2.3,2.4607321559098865,5.659683958592739,-6.576467530498351,4.292839192480366,0.728376068984606,57367,44.099999999999454,5,-41.964999056881545
5784.9,45784.9,3.014383538475522,2.1,11.527134968835046,24.2069834345536,-20.86633695564974,1.0368764998919577,-4.232820418190313,57804,23.100000000000364,5,-41.964999056881545
5808.0,45808.0,2.3567525439648307,1.5,17.67717238684424,26.51575858026636,-21.95640227967837,2.8833462494262756,1.368323208866761,58037,91.10000000000036,5,-41.964999056881545
5899.1,45899.1,2.3739206826285226,1.5,22.067330151377348,33.10099522706602,-29.04909425376812,2.167253374597119,0.16738360735843114,58948,56.69999999999982,5,-41.964999056881545
5955.8,45955.8,9.298159516553278,2.9,3.8897414559452894,11.280250222241339,-10.554834001576191,4.7794239701522665,0.38731904961695024,59510,593.5,5,-41.964999056881545
6549.3,46549.3,5.366911758531932,1.7,10.340260912309818,17.57844355092669,-45.55781317464161,105.62519028650512,35.66998087205218,65450,12.099999999999454,5,-41.964999056881545
6561.4,46561.4,2.557157210636069,1.5,20.093041228284417,30.139561842426623,-27.071410602799688,1.6808280415861947,-0.23214159264355916,65571,71.5,5,-41.964999056881545
6632.9,46632.9,1.8617177328866092,1.4,32.33617404616476,45.27064366463066,-40.98782446469919,1.8216263324071742,0.22863111212637877,66286,242.40000000000055,5,-41.964999056881545
6875.3,46875.3,3.728842700358655,1.6,10.20373453565929,16.325975257054864,-16.08164094298516,2.8763560404010384,0.3122455946626883,68711,136.69999999999982,5,-41.964999056881545
7012.0,47012.0,7.416204145444499,3.7,1.8096056850977675,6.695541034861741,-3.9971076763331257,2.5911756250312186,-0.7028957518354794,70066,180.60000000000036,5,-41.964999056881545
7192.6,47192.6,3.6629314061021434,2.9,1.8738854858970975,5.434267909101583,-7.995210224831696,3.619050009928355,1.211169300679261,71873,113.59999999999945,5,-41.964999056881545
7306.2,47306.2,2.7149315833317815,1.6,30.538581946860248,48.8617311149764,-48.03076043342253,2.3491953321251695,0.15624746548550994,73019,33.80000000000018,5,-41.964999056881545
7340.0,47340.0,3.3572461408606613,2.8,2.95915754887259,8.285641136843251,-8.299890695287164,4.010729704780324,0.37752222476799707,73349,341.39999999999964,5,-41.964999056881545
7681.4,47681.4,6.544120243252837,2.8,3.688877973632068,10.32885832616979,-8.319182770114605,4.052892541234049,0.7793645384172733,76768,169.80000000000018,5,-41.964999056881545
7851.2,47851.2,3.0901453288708582,1.5,7.006005183817763,10.509007775726644,-9.99919149668476,2.6054882444572787,1.2636798111323064,78470,209.10000000000036,5,-41.964999056881545
8060.3,48060.3,3.303367665784026,1.5,14.17076042846003,21.256140642690045,-20.361991945046277,2.453349982313412,1.3372398098132647,80561,192.90000000000055,5,-41.964999056881545
8253.2,48253.2,4.57374788547313,1.9,15.935091915810109,30.276674640039204,-33.89976118015065,3.9985266137793554,0.7907305711457868,82489,89.19999999999891,5,-41.964999056881545
8342.4,48342.4,3.4029898522407165,1.4,12.745415122439523,17.84358117141533,-18.035729661849203,3.2914711274598227,1.0164903277487332,83382,215.10000000000036,5,-41.964999056881545
8557.5,48557.5,3.4963950751058293,1.7,19.120732487771996,32.50524522921239,-31.561893674352596,3.1179779180373672,0.8467220927860715,85532,105.89999999999964,5,-41.964999056881545
8663.4,48663.4,1.3249401456254417,2.3,3.137489913009404,7.216226799921628,-6.727635026329469,0.8373640488400892,0.4729208798585159,86586,247.89999999999964,5,-41.964999056881545
8911.3,48911.3,2.330455937812803,1.6,21.40829503849553,34.25327206159285,-27.78810439101037,2.4463500496891766,0.9215946083542803,89070,45.900000000001455,5,-41.964999056881545
8957.2,48957.2,2.9805853321871836,1.2,5.4487654703289135,6.538518564394696,-7.727329757084534,11.240438592536602,2.7729127925043797,89530,33.899999999999636,5,-41.964999056881545
8991.1,48991.1,1.3387107687216484,1.3,22.503108053087253,29.25404046901343,-26.146915168464794,1.4671431620274527,0.830347781897415,89868,378.39999999999964,5,-41.964999056881545
9369.5,49369.5,3.0479935887749887,1.9,8.525534367797208,16.198515298814694,-13.755520996403526,2.5339504791747114,0.29892407374278485,93650,220.10000000000036,5,-41.964999056881545
9589.6,49589.6,2.633998598187463,3.9,1.5051774406007057,5.870192018342752,-1.2962636389183434e-11,12.230169543095885,-8.257917187007157,95831,14.0,5,-41.964999056881545
9603.6,49603.6,10.920470636467508,1.4,9.450664390419561,13.230930146587385,-34.53925956444832,13.971372061926258,7.806659306633809,96022,332.6999999999989,5,-41.964999056881545
9936.3,49936.3,1.0139643485759735,1.4,2.8625184148033944,4.007525780724752,-4.469032473845119,2.1614828654534506,0.2861161429085446,99319,0.0,5,-41.964999056881545
